#node	identifier	domain_summary_url	annotation	other_names_and_aliases
PP1S264_42V6.2	3218.PP1S264_42V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=291:Pfam_PhyH(15|251)+	Predicted protein	1.14.11.18,5942967,A9TMB2,A9TMB2_PHYPA,EC 1.14.11.18,EDQ55425.1,PHYPADRAFT_196385,PP1S264_42V6,PP1S264_42V6.1,PP1S264_42V6.2,PUT-163a-Physcomitrella_patens-17994,PUT-163a-Physcomitrella_patens-21703,PUT-163a-Physcomitrella_patens-38395,Ppa.5430,Predicted protein,UPI0001626478,UPI00024B1A28,XM_001779689,XM_001779689.1,XP_001779741,XP_001779741.1,ppp:PHYPADRAFT_196385
PP1S264_71V6.1	3218.PP1S264_71V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=406:Gp_dh_N(71|222)+Pfam_Gp_dh_C(227|384)+	Glyceraldehyde-3-phosphate dehydrogenase; Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	1.2.1.13,5942958,A9TMD3,A9TMD3_PHYPA,EC 1.2.1.13,EDQ55437.1,Glyceraldehyde-3-phosphate dehydrogenase,PHYPADRAFT_110442,PP1S264_71V6,PP1S264_71V6.1,PUT-163a-Physcomitrella_patens-22156,PUT-163a-Physcomitrella_patens-39375,PUT-163a-Physcomitrella_patens-40454640,PUT-163a-Physcomitrella_patens-50554636,PUT-163a-Physcomitrella_patens-50654641,PUT-163a-Physcomitrella_patens-5596,Ppa.17662,Ppa.7230,Predicted protein,UPI0001626599,XM_001779701,XM_001779701.1,XP_001779753,XP_001779753.1,ppp:PHYPADRAFT_110442
PP1S267_76V6.1	3218.PP1S267_76V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=792:COIL(137|158)+RING(188|239)+HOX(612|674)+COIL(713|742)+	Predicted protein	5943109,A9TMQ9,A9TMQ9_PHYPA,EDQ55289.1,PHYPADRAFT_170895,PP1S267_76V6,PP1S267_76V6.1,PUT-163a-Physcomitrella_patens-39981,PUT-163a-Physcomitrella_patens-40314,PUT-163a-Physcomitrella_patens-41666,Ppa.8576,Predicted protein,UPI0001625C07,XM_001779822,XM_001779822.1,XP_001779874,XP_001779874.1,ppp:PHYPADRAFT_170895
PP1S271_34V6.1	3218.PP1S271_34V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=318:Pfam_Myb_DNA-bind_4(55|146)+	Predicted protein	5943304,A9TNA0,A9TNA0_PHYPA,EDQ55083.1,PHYPADRAFT_110468,PP1S271_34V6,PP1S271_34V6.1,PUT-163a-Physcomitrella_patens-312,Ppa.7826,Predicted protein,UPI00016256E7,XM_001780022,XM_001780022.1,XP_001780074,XP_001780074.1,ppp:PHYPADRAFT_110468
PP1S275_35V6.4	3218.PP1S275_35V6.4	https://smart.embl.de/smart/DDvec.cgi?smart=272:Pfam_Inositol_P(8|271)+	Inositol-1-monophosphatase	3.1.3.25,3.1.3.93,5943476,A9TNR4,A9TNR4_PHYPA,EC 3.1.3.25,EC 3.1.3.93,EDQ54908.1,Inositol-1-monophosphatase,PHYPADRAFT_223991,PP1S275_35V6,PP1S275_35V6.1,PP1S275_35V6.2,PP1S275_35V6.3,PP1S275_35V6.4,PUT-163a-Physcomitrella_patens-631,PUT-163a-Physcomitrella_patens-632,PUT-163a-Physcomitrella_patens-633,Ppa.7185,Predicted protein,UPI0001626068,UPI00024B18E5,XM_001780192,XM_001780192.1,XP_001780244,XP_001780244.1,ppp:PHYPADRAFT_223991
PP1S276_97V6.5	3218.PP1S276_97V6.5	https://smart.embl.de/smart/DDvec.cgi?smart=631:Pfam_FAD_binding_2(48|444)+Pfam_Succ_DH_flav_C(499|631)+	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial; Flavoprotein (FP) subunit of succinate dehydrogenase (SDH) that is involved in complex II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q)	1.3.5.1,5943517,A9TP02,A9TP02_PHYPA,EC 1.3.5.1,EDQ54899.1,PHYPADRAFT_196863,PP1S276_97V6,PP1S276_97V6.1,PP1S276_97V6.2,PP1S276_97V6.3,PP1S276_97V6.4,PP1S276_97V6.5,PUT-163a-Physcomitrella_patens-1982,PUT-163a-Physcomitrella_patens-22554633,PUT-163a-Physcomitrella_patens-22654638,PUT-163a-Physcomitrella_patens-22654639,PUT-163a-Physcomitrella_patens-42439,PUT-163a-Physcomitrella_patens-42440,PUT-163a-Physcomitrella_patens-42469,Ppa.10773,Ppa.7495,Predicted protein,UPI00016255EE,XM_001780288,XM_001780288.1,XP_001780340,XP_001780340.1,ppp:PHYPADRAFT_196863
PP1S277_2V6.3	3218.PP1S277_2V6.3	https://smart.embl.de/smart/DDvec.cgi?smart=334:Pfam_ADH_N(37|105)+Pfam_ADH_zinc_N_2(202|331)+	Predicted protein	5943597,A9TP09,A9TP09_PHYPA,EDQ54820.1,PHYPADRAFT_224076,PP1S277_2V6,PP1S277_2V6.1,PP1S277_2V6.2,PP1S277_2V6.3,PUT-163a-Physcomitrella_patens-16848,PUT-163a-Physcomitrella_patens-46689,PUT-163a-Physcomitrella_patens-48644,Ppa.1787,Predicted protein,UPI00016255F5,UPI00024B1D2C,XM_001780314,XM_001780314.1,XP_001780366,XP_001780366.1,ppp:PHYPADRAFT_224076
PP1S279_24V6.1	3218.PP1S279_24V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=138:SIGNAL(1|25)+Pfam_EPF(84|137)+	Predicted protein	5943635,A9TP99,A9TP99_PHYPA,EDQ54743.1,PHYPADRAFT_95360,PP1S279_24V6,PP1S279_24V6.1,Predicted protein,UPI0001625B2C,XM_001780401,XM_001780401.1,XP_001780453,XP_001780453.1,ppp:PHYPADRAFT_95360
PP1S27_207V6.1	3218.PP1S27_207V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=132:PROF(1|132)+	Profilin; Binds to actin and affects the structure of the cytoskeleton. At high concentrations, profilin prevents the polymerization of actin, whereas it enhances it at low concentrations	5920594,5920596,A9RTB9,A9RTB9_PHYPA,PHYPADRAFT_205387,PHYPADRAFT_56064,PP1S27_207V6,PP1S27_207V6.1,PUT-163a-Physcomitrella_patens-35548,Ppa.7990,Profilin,XM_001757240,XM_001757240.1,XP_001757292,XP_001757292.1,XP_001757405.1,ppp:PHYPADRAFT_205387
PP1S27_245V6.1	3218.PP1S27_245V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=783:Pfam_GRDP-like(2|99)+Pfam_GRDP-like(95|248)+C2(340|441)+	Predicted protein	5920512,A9RTE2,A9RTE2_PHYPA,EDQ77901.1,PHYPADRAFT_160875,PP1S27_245V6,PP1S27_245V6.1,PUT-163a-Physcomitrella_patens-39779,PUT-163a-Physcomitrella_patens-8760,Predicted protein,UPI00024AC1B0,XP_001757416,XP_001757416.1,ppp:PHYPADRAFT_160875
PP1S27_368V6.1	3218.PP1S27_368V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=111:Pfam_Cyt-b5(1|70)+	Predicted protein; Belongs to the cytochrome b5 family	5920574,A9RTL6,A9RTL6_PHYPA,EDQ77825.1,PHYPADRAFT_177977,PP1S27_368V6,PP1S27_368V6.1,PUT-163a-Physcomitrella_patens-16127,Predicted protein,UPI00024AC4FA,XP_001757340,XP_001757340.1,ppp:PHYPADRAFT_177977
PP1S27_370V6.1	3218.PP1S27_370V6.1	http://smart.embl.de/smart/DDt.cgi?smart=82:	Predicted protein	5920575,A9RTL8,A9RTL8_PHYPA,EDQ77940.1,PHYPADRAFT_177980,PP1S27_370V6,PP1S27_370V6.1,PUT-163a-Physcomitrella_patens-48172,Ppa.18560,Predicted protein,UPI000162078F,XM_001757403,XM_001757403.1,XP_001757455,XP_001757455.1,ppp:PHYPADRAFT_177980
PP1S27_374V6.1	3218.PP1S27_374V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=443:Pfam_CLP1_N(24|115)+Pfam_CLP1_P(139|327)+Pfam_Clp1(332|443)+	Protein CLP1 homolog; Required for endonucleolytic cleavage during polyadenylation-dependent pre-mRNA 3'-end formation	2.7.1.78,5920503,A9RTM0,A9RTM0_PHYPA,EC 2.7.1.78,EDQ77942.1,PHYPADRAFT_119032,PP1S27_374V6,PP1S27_374V6.1,Predicted protein,Protein CLP1 homolog,UPI0001620791,XM_001757405,XM_001757405.1,XP_001757457,XP_001757457.1,ppp:PHYPADRAFT_119032
PP1S280_69V6.1	3218.PP1S280_69V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=140:Ribosomal_L14(19|140)+	Predicted protein; Belongs to the universal ribosomal protein uL14 family	5918061,5928297,5932678,5943716,A9RL16,A9RL16_PHYPA,PHYPADRAFT_197002,PHYPADRAFT_203515,PHYPADRAFT_215314,PHYPADRAFT_234797,PP1S280_69V6,PP1S280_69V6.1,PUT-163a-Physcomitrella_patens-34811,PUT-163a-Physcomitrella_patens-46213,PUT-163a-Physcomitrella_patens-47404,PUT-163a-Physcomitrella_patens-54554636,PUT-163a-Physcomitrella_patens-9449,Predicted protein,XM_001780459,XM_001780459.1,XP_001754766,XP_001754766.1,XP_001765143.1,XP_001769430.1,XP_001780511,XP_001780511.1,ppp:PHYPADRAFT_203515
PP1S281_58V6.1	3218.PP1S281_58V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=900:Pfam_Cnd1(103|266)+Alpha_adaptinC2(668|778)+B2-adapt-app_C(787|900)+	Beta-adaptin-like protein; Subunit of clathrin-associated adaptor protein complex that plays a role in protein sorting in the late-Golgi/trans-Golgi network (TGN) and/or endosomes. The AP complexes mediate both the recruitment of clathrin to membranes and the recognition of sorting signals within the cytosolic tails of transmembrane cargo molecules	5943736,A9TPL0,A9TPL0_PHYPA,Beta-adaptin-like protein,EDQ54659.1,PHYPADRAFT_224233,PP1S281_58V6,PP1S281_58V6.1,PUT-163a-Physcomitrella_patens-11669,PUT-163a-Physcomitrella_patens-46171,PUT-163a-Physcomitrella_patens-49568,PUT-163a-Physcomitrella_patens-60954635,Ppa.5814,Predicted protein,UPI0001626297,XM_001780513,XM_001780513.1,XP_001780565,XP_001780565.1,ppp:PHYPADRAFT_224233
PP1S286_36V6.1	3218.PP1S286_36V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=298:Pfam_Vps26(8|283)+	Predicted protein	5943986,A9TQ87,A9TQ87_PHYPA,EDQ54419.1,PHYPADRAFT_224380,PP1S286_36V6,PP1S286_36V6.1,PUT-163a-Physcomitrella_patens-24898,PUT-163a-Physcomitrella_patens-6306,Ppa.1793,Predicted protein,UPI0001626089,XM_001780728,XM_001780728.1,XP_001780780,XP_001780780.1,ppp:PHYPADRAFT_224380
PP1S287_67V6.3	3218.PP1S287_67V6.3	https://smart.embl.de/smart/DDvec.cgi?smart=272:Pfam_Tetraspannin(16|262)+	Predicted protein	5944018,A9TQE7,A9TQE7_PHYPA,A9TQF0_PHYPA,EDQ54369.1,EDQ54392.1,PHYPADRAFT_171359,PHYPADRAFT_95790,PP1S287_67V6,PP1S287_67V6.1,PP1S287_67V6.2,PP1S287_67V6.3,PP1S287_67V6.4,PUT-163a-Physcomitrella_patens-38444,PUT-163a-Physcomitrella_patens-40569,PUT-163a-Physcomitrella_patens-40570,PUT-163a-Physcomitrella_patens-40594,PUT-163a-Physcomitrella_patens-40595,PUT-163a-Physcomitrella_patens-43411,PUT-163a-Physcomitrella_patens-6884,PUT-163a-Physcomitrella_patens-7017,Ppa.15314,Predicted protein,UPI00016263BD,XM_001780783,XM_001780783.1,XP_001780812,XP_001780812.1,XP_001780835,XP_001780835.1,ppp:PHYPADRAFT_171359
PP1S292_14V6.1	3218.PP1S292_14V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=216:Pfam_Ribosomal_S8e(1|194)+	40S ribosomal protein S8 ; Belongs to the eukaryotic ribosomal protein eS8 family	40S ribosomal protein S8,5944212,A9TQV8,A9TQV8_PHYPA,EDQ54172.1,PHYPADRAFT_110504,PP1S292_14V6,PP1S292_14V6.1,PUT-163a-Physcomitrella_patens-18754635,PUT-163a-Physcomitrella_patens-23469,PUT-163a-Physcomitrella_patens-28650,PUT-163a-Physcomitrella_patens-558,PUT-163a-Physcomitrella_patens-74354637,PUT-163a-Physcomitrella_patens-74354639,PUT-163a-Physcomitrella_patens-74354640,PUT-163a-Physcomitrella_patens-74354641,Ppa.7091,UPI0001625D5B,XM_001780936,XM_001780936.1,XP_001780988,XP_001780988.1,ppp:PHYPADRAFT_110504
PP1S292_39V6.2	3218.PP1S292_39V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=457:SIGNAL(1|24)+Inhibitor_I29(45|101)+Pept_C1(133|350)+GRAN(373|430)+	Predicted protein; Belongs to the peptidase C1 family	5944216,A9TQW9,A9TQW9_PHYPA,EDQ54194.1,PHYPADRAFT_224573,PP1S292_39V6,PP1S292_39V6.1,PP1S292_39V6.2,PUT-163a-Physcomitrella_patens-77554633,PUT-163a-Physcomitrella_patens-77554634,PUT-163a-Physcomitrella_patens-77554635,Ppa.14172,Ppa.5926,Predicted protein,UPI0001625D66,XM_001780958,XM_001780958.1,XP_001781010,XP_001781010.1,ppp:PHYPADRAFT_224573
PP1S292_51V6.1	3218.PP1S292_51V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=272:Pfam_Inositol_P(8|272)+	Inositol-1-monophosphatase	3.1.3.25,3.1.3.93,5944220,A9TQX6,A9TQX6_PHYPA,EC 3.1.3.25,EC 3.1.3.93,EDQ54182.1,Inositol-1-monophosphatase,PHYPADRAFT_224574,PP1S292_51V6,PP1S292_51V6.1,PP1S292_51V6.2,PUT-163a-Physcomitrella_patens-47718,Ppa.4923,Predicted protein,UPI0001625D6D,UPI00024B0EBC,XM_001780946,XM_001780946.1,XP_001780998,XP_001780998.1,ppp:PHYPADRAFT_224574
PP1S292_64V6.1	3218.PP1S292_64V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=755:Pfam_Peptidase_M1(87|321)+Pfam_ERAP1_C(413|732)+	Aminopeptidase	3.4.11.-,5944207,A9TQY2,A9TQY2_PHYPA,Aminopeptidase,EC 3.4.11.-,EDQ54201.1,M01.A25,PHYPADRAFT_224579,PP1S292_64V6,PP1S292_64V6.1,PUT-163a-Physcomitrella_patens-26091,Ppa.15707,Predicted protein,UPI00024B104E,XP_001781017,XP_001781017.1,ppp:PHYPADRAFT_224579
PP1S294_14V6.1	3218.PP1S294_14V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=434:Pfam_NLE(13|76)+WD40(97|134)+WD40(136|181)+WD40(193|232)+WD40(261|299)+WD40(302|341)+WD40(347|387)+WD40(390|428)+	Ribosome biogenesis protein WDR12 homolog; Required for maturation of ribosomal RNAs and formation of the large ribosomal subunit	5944273,A9TR32,A9TR32_PHYPA,EDQ54093.1,PHYPADRAFT_171471,PP1S294_14V6,PP1S294_14V6.1,PUT-163a-Physcomitrella_patens-32719,PUT-163a-Physcomitrella_patens-32720,Ppa.6145,Predicted protein,Ribosome biogenesis protein WDR12 homolog,UPI00016261A7,XM_001781015,XM_001781015.1,XP_001781067,XP_001781067.1,ppp:PHYPADRAFT_171471
PP1S294_7V6.1	3218.PP1S294_7V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=420:ZnF_C2H2(187|210)+	Predicted protein	5944272,A9TR29,A9TR29_PHYPA,EDQ54090.1,PHYPADRAFT_197420,PP1S294_7V6,PP1S294_7V6.1,PUT-163a-Physcomitrella_patens-17435,PUT-163a-Physcomitrella_patens-33892,Ppa.13342,Ppa.18078,Predicted protein,UPI00016261A4,XM_001781012,XM_001781012.1,XP_001781064,XP_001781064.1,ppp:PHYPADRAFT_197420
PP1S2_197V6.1	3218.PP1S2_197V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=223:Pfam_Ribosomal_L16(12|166)+	Predicted protein	5919541,A9RQA3,A9RQA3_PHYPA,PHYPADRAFT_177230,PP1S2_197V6,PP1S2_197V6.1,PP1S2_197V6.2,PUT-163a-Physcomitrella_patens-51726,Ppa.4745,Predicted protein,XM_001751866,XM_001751866.1,XP_001751918,XP_001751918.1,XP_001756422,XP_001756422.1,ppp:PHYPADRAFT_177230
PP1S2_311V6.1	3218.PP1S2_311V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=862:PHD(552|597)+SANT(801|860)+	Predicted protein	5915155,A9RCZ8,A9RCZ8_PHYPA,EDQ83188.1,PHYPADRAFT_64283,PP1S2_311V6,PP1S2_311V6.1,PUT-163a-Physcomitrella_patens-12417,PUT-163a-Physcomitrella_patens-44654632,Ppa.11481,Predicted protein,UPI000161F179,XM_001751701,XM_001751701.1,XP_001751753,XP_001751753.1,ppp:PHYPADRAFT_64283
PP1S2_590V6.1	3218.PP1S2_590V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=302:S_TKc(4|294)+	Predicted protein; Belongs to the protein kinase superfamily	2.7.11.22,5914968,A9RC83,A9RC83_PHYPA,EC 2.7.11.22,EDQ83454.1,PHYPADRAFT_111749,PP1S2_590V6,PP1S2_590V6.1,Predicted protein,UPI000161EF5E,XM_001751967,XM_001751967.1,XP_001752019,XP_001752019.1,ppp:PHYPADRAFT_111749
PP1S300_63V6.2	3218.PP1S300_63V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=609:DYNc(1|251)+GED(513|606)+	Predicted protein; Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin/Fzo/YdjA family	5944535,A9TRW1,A9TRW1_PHYPA,EDQ53857.1,PHYPADRAFT_197616,PP1S300_63V6,PP1S300_63V6.1,PP1S300_63V6.2,PUT-163a-Physcomitrella_patens-43150,PUT-163a-Physcomitrella_patens-45870,Ppa.5249,Ppa.9959,Predicted protein,UPI00016260A4,UPI00024B1D52,XM_001781277,XM_001781277.1,XP_001781329,XP_001781329.1,ppp:PHYPADRAFT_197616
PP1S300_6V6.1	3218.PP1S300_6V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=583:Pfam_HMA(509|566)+	Predicted protein	5944544,A9TRS3,A9TRS3_PHYPA,EDQ53834.1,PHYPADRAFT_171563,PP1S300_6V6,PP1S300_6V6.1,Predicted protein,UPI00024B1BD9,XM_001781254,XM_001781254.1,XP_001781306,XP_001781306.1,ppp:PHYPADRAFT_171563
PP1S300_7V6.2	3218.PP1S300_7V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=427:Pfam_Clat_adaptor_s(4|142)+Pfam_Adap_comp_sub(159|427)+	Predicted protein; Belongs to the adaptor complexes medium subunit family	5944513,A9TRS4,A9TRS4_PHYPA,EDQ53867.1,PHYPADRAFT_108647,PP1S300_7V6,PP1S300_7V6.1,PP1S300_7V6.2,PUT-163a-Physcomitrella_patens-38355,PUT-163a-Physcomitrella_patens-38356,PUT-163a-Physcomitrella_patens-38381,PUT-163a-Physcomitrella_patens-48180,Ppa.8452,Predicted protein,UPI0001625D81,UPI00024B1BDA,XM_001781287,XM_001781287.1,XP_001781339,XP_001781339.1,ppp:PHYPADRAFT_108647
PP1S300_8V6.1	3218.PP1S300_8V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=152:SIGNAL(1|25)+Pfam_Prefoldin_2(34|139)+	Predicted protein	5944545,A9TRS5,A9TRS5_PHYPA,EDQ53835.1,PHYPADRAFT_224777,PP1S300_8V6,PP1S300_8V6.1,PUT-163a-Physcomitrella_patens-9854632,Ppa.5407,Predicted protein,UPI0001625D82,XM_001781255,XM_001781255.1,XP_001781307,XP_001781307.1,ppp:PHYPADRAFT_224777
PP1S301_39V6.1	3218.PP1S301_39V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=1002:WD40(50|89)+WD40(92|131)+WD40(134|175)+WD40(178|217)+WD40(341|381)+WD40(384|426)+WD40(429|469)+WD40(484|523)+WD40(526|565)+WD40(568|607)+WD40(610|649)+Pfam_Utp13(670|804)+	Predicted protein	5944574,A9TRZ2,A9TRZ2_PHYPA,EDQ53814.1,PHYPADRAFT_171598,PP1S301_39V6,PP1S301_39V6.1,Predicted protein,UPI00016261C4,XM_001781315,XM_001781315.1,XP_001781367,XP_001781367.1,ppp:PHYPADRAFT_171598
PP1S301_43V6.1	3218.PP1S301_43V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=307:WD40(4|43)+WD40(52|93)+WD40(99|140)+WD40(146|198)+WD40(205|248)+WD40(254|293)+	Predicted protein; Belongs to the WD repeat SEC13 family	5944577,A9TRZ5,A9TRZ5_PHYPA,EDQ53817.1,PHYPADRAFT_171600,PP1S301_43V6,PP1S301_43V6.1,PP1S301_43V6.2,PUT-163a-Physcomitrella_patens-2373,Ppa.10573,Ppa.2025,Predicted protein,UPI00016261C7,UPI00024B1EB7,XM_001781318,XM_001781318.1,XP_001781370,XP_001781370.1,ppp:PHYPADRAFT_171600
PP1S303_46V6.1	3218.PP1S303_46V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=269:Pfam_Tetraspannin(4|251)+	Predicted protein; Belongs to the tetraspanin (TM4SF) family	5944654,A9TS82,A9TS82_PHYPA,EDQ53723.1,PHYPADRAFT_60941,PP1S303_46V6,PP1S303_46V6.1,PP1S303_46V6.2,PUT-163a-Physcomitrella_patens-39223,Predicted protein,UPI000162562B,XM_001781396,XM_001781396.1,XP_001781448,XP_001781448.1,ppp:PHYPADRAFT_60941
PP1S307_63V6.1	3218.PP1S307_63V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=528:Pfam_Cpn60_TCP1(31|521)+	Predicted protein; Molecular chaperone; assists the folding of proteins upon ATP hydrolysis	5944841,A9TSP4,A9TSP4_PHYPA,EDQ53591.1,PHYPADRAFT_197847,PP1S307_63V6,PP1S307_63V6.1,PUT-163a-Physcomitrella_patens-26043,Ppa.13340,Predicted protein,UPI00016260B6,XM_001781583,XM_001781583.1,XP_001781635,XP_001781635.1,ppp:PHYPADRAFT_197847
PP1S309_41V6.1	3218.PP1S309_41V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=295:SIGNAL(1|27)+Pfam_Glyco_hydro_16(30|212)+Pfam_XET_C(240|288)+	Xyloglucan endotransglucosylase/hydrolase; Catalyzes xyloglucan endohydrolysis (XEH) and/or endotransglycosylation (XET). Cleaves and religates xyloglucan polymers, an essential constituent of the primary cell wall, and thereby participates in cell wall construction of growing tissues; Belongs to the glycosyl hydrolase 16 family	2.4.1.207,5944877,A9TSU6,A9TSU6_PHYPA,EC 2.4.1.207,EDQ53518.1,PHYPADRAFT_108715,PP1S309_41V6,PP1S309_41V6.1,PUT-163a-Physcomitrella_patens-48843,Ppa.1164,Ppa.15538,Ppa.16029,Predicted protein,UPI00016263E7,XM_001781653,XM_001781653.1,XP_001781705,XP_001781705.1,Xyloglucan endotransglucosylase/hydrolase,ppp:PHYPADRAFT_108715
PP1S30_195V6.1	3218.PP1S30_195V6.1	http://smart.embl.de/smart/DDt.cgi?smart=197:	Uncharacterized protein	5921240,A9RV35,A9RV35_PHYPA,EDQ77265.1,PHYPADRAFT_161159,PP1S30_195V6,PP1S30_195V6.1,PP1S30_195V6.2,PUT-163a-Physcomitrella_patens-36017,Ppa.18191,Predicted protein,UPI00016206A6,UPI00024AC523,Uncharacterized protein,XM_001757971,XM_001757971.1,XP_001758023,XP_001758023.1,ppp:PHYPADRAFT_161159
PP1S30_345V6.1	3218.PP1S30_345V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=282:Pfam_AhpC-TSA(91|225)+Pfam_1-cysPrx_C(245|281)+	Uncharacterized protein	1.11.1.15,5921134,A9RVC0,A9RVC0_PHYPA,EC 1.11.1.15,EDQ77207.1,PHYPADRAFT_205920,PP1S30_345V6,PP1S30_345V6.1,PUT-163a-Physcomitrella_patens-44362,Ppa.5529,Predicted protein,UPI00016203ED,Uncharacterized protein,XM_001757913,XM_001757913.1,XP_001757965,XP_001757965.1,ppp:PHYPADRAFT_205920
PP1S30_350V6.2	3218.PP1S30_350V6.2	https://smart.embl.de/smart/DDvec.cgi?smart=402:Pfam_VHS(43|180)+Pfam_GAT(242|317)+	Uncharacterized protein	5921137,A9RVC3,A9RVC3_PHYPA,EDQ77210.1,PHYPADRAFT_205924,PP1S30_350V6,PP1S30_350V6.1,PP1S30_350V6.2,PP1S30_350V6.3,PP1S30_350V6.4,PP1S30_350V6.5,PUT-163a-Physcomitrella_patens-20663,PUT-163a-Physcomitrella_patens-44493,Ppa.6347,Predicted protein,UPI00016203F0,Uncharacterized protein,XM_001757916,XM_001757916.1,XP_001757968,XP_001757968.1,ppp:PHYPADRAFT_205924
PP1S30_56V6.1	3218.PP1S30_56V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=220:TRANS(7|29)+Pfam_PTPLA(50|212)+	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase; Catalyzes the third of the four reactions of the long- chain fatty acids elongation cycle. This endoplasmic reticulum- bound enzymatic process, allows the addition of two carbons to the chain of long- and very long-chain fatty acids/VLCFAs per cycle. This enzyme catalyzes the dehydration of the 3-hydroxyacyl-CoA intermediate into trans-2,3-enoyl-CoA, within each cycle of fatty acid elongation. Thereby, it participates to the production of VLCFAs of different chain lengths that are involved in multiple biological processes as precursor [...] 	4.2.1.134,5921103,A9RUX1,A9RUX1_PHYPA,EC 4.2.1.134,EDQ77233.1,PHYPADRAFT_205799,PP1S30_56V6,PP1S30_56V6.1,PP1S30_56V6.2,PUT-163a-Physcomitrella_patens-34749,PUT-163a-Physcomitrella_patens-34783,PUT-163a-Physcomitrella_patens-44038,Ppa.15077,Ppa.5532,Predicted protein,UPI00016205A4,UPI00024AC1BE,XM_001757939,XM_001757939.1,XP_001757991,XP_001757991.1,ppp:PHYPADRAFT_205799
PP1S311_38V6.1	3218.PP1S311_38V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=746:CULLIN(416|564)+Cullin_Nedd8(673|740)+	Predicted protein; Belongs to the cullin family	5944986,A9TT32,A9TT32_PHYPA,EDQ53428.1,PHYPADRAFT_150129,PP1S311_38V6,PP1S311_38V6.1,Predicted protein,UPI00024B193F,XM_001781728,XM_001781728.1,XP_001781780,XP_001781780.1,ppp:PHYPADRAFT_150129
PP1S311_80V6.1	3218.PP1S311_80V6.1	https://smart.embl.de/smart/DDvec.cgi?smart=658:TRANS(50|72)+TRANS(132|154)+Pfam_FA_hydroxylase(164|304)+TRANS(358|377)+Pfam_Wax2_C(484|655)+	Predicted protein; Belongs to the sterol desaturase family	5945000,A9TT58,A9TT58_PHYPA,EDQ53442.1,PHYPADRAFT_108743,PP1S311_80V6,PP1S311_80V6.1,PUT-163a-Physcomitrella_patens-826,Ppa.2372,Predicted protein,UPI00024B1BEE,XM_001781742,XM_001781742.1,XP_001781794,XP_001781794.1,ppp:PHYPADRAFT_108743
